[2026-05-24 12:22:28,570] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:22:51,442] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-blur-augmentation from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-blur-augmentation\manifest.json
[2026-05-24 12:22:51,453] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:26:26,315] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-blur-augmentation from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-blur-augmentation\manifest.json
[2026-05-24 12:26:26,330] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:26:37,586] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-blur-augmentation from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-blur-augmentation\manifest.json
[2026-05-24 12:26:37,599] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:26:45,572] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-blur-augmentation from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-blur-augmentation\manifest.json
[2026-05-24 12:26:45,581] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:27:08,802] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-blur-augmentation from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-blur-augmentation\manifest.json
[2026-05-24 12:27:08,813] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:30:44,092] INFO django.server: "GET /api/server/about HTTP/1.1" 200 2918
[2026-05-24 12:30:44,108] INFO django.server: "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3426
[2026-05-24 12:30:44,108] INFO django.server: "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
[2026-05-24 12:30:44,118] INFO django.server: "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
[2026-05-24 12:30:44,118] INFO django.server: "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
[2026-05-24 12:30:44,126] INFO django.server: "GET /static/rest_framework/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
[2026-05-24 12:30:44,128] INFO django.server: "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3796
[2026-05-24 12:30:44,132] INFO django.server: "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1793
[2026-05-24 12:30:44,141] INFO django.server: "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
[2026-05-24 12:30:44,141] INFO django.server: "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
[2026-05-24 12:30:44,142] INFO django.server: "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
[2026-05-24 12:30:44,147] INFO django.server: "GET /static/rest_framework/js/load-ajax-form.js HTTP/1.1" 200 59
[2026-05-24 12:30:44,150] INFO django.server: "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
[2026-05-24 12:30:44,475] WARNING django.request: Not Found: /favicon.ico
[2026-05-24 12:30:44,477] WARNING django.server: "GET /favicon.ico HTTP/1.1" 404 1295
[2026-05-24 12:31:31,760] INFO django.server: "GET /api/server/about HTTP/1.1" 200 2916
[2026-05-24 12:31:35,127] INFO django.server: "GET /api/server/about HTTP/1.1" 200 2952
[2026-05-24 12:31:39,312] INFO django.server: "GET /api/server/about?scheme=json HTTP/1.1" 200 371
[2026-05-24 12:39:22,951] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-blur-augmentation from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-blur-augmentation\manifest.json
[2026-05-24 12:39:22,963] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:39:33,287] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-blur-augmentation from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-blur-augmentation\manifest.json
[2026-05-24 12:39:33,297] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:39:41,404] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-blur-augmentation from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-blur-augmentation\manifest.json
[2026-05-24 12:39:41,413] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:40:05,880] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-blur-augmentation from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-blur-augmentation\manifest.json
[2026-05-24 12:40:05,891] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:41:25,624] INFO django.server: "GET /api/server/health/?format=json&org= HTTP/1.1" 200 209
[2026-05-24 12:41:25,994] WARNING django.request: Unauthorized: /api/users/self
[2026-05-24 12:41:26,126] WARNING django.server: "GET /api/users/self?org= HTTP/1.1" 401 58
[2026-05-24 12:41:26,432] WARNING django.request: Not Found: /api/user-agreements
[2026-05-24 12:41:26,438] WARNING django.server: "GET /api/user-agreements?org= HTTP/1.1" 404 2948
[2026-05-24 12:41:26,562] INFO django.server: "GET /api/server/about?org= HTTP/1.1" 200 398
[2026-05-24 12:41:28,645] INFO django.server: "GET /api/schema/?scheme=json&org= HTTP/1.1" 200 42188
